level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
32177,56169,,5,It must be translated for Those WhO Do Not Undersand English,it must be translate for those who do not undersand english,It must be translated for Those WhO Do Not Undersand English,en,0.7859674692153931,positive,neutral,0.0,neutral,0.78908753,0.12571226,0.78908753,0.085200235
32179,56184,,5,Golden App,golden app,Golden App,en,0.5815864205360413,positive,neutral,0.0,positive,0.8360888,0.013159657,0.15075159,0.8360888
32182,56193,,4,This app is very good its every to use and learn i love it from the first momentu but I WISH if will lending for free it only a week and he restored a money to complect at Xing the App Thinks to The Creator and the Studio for this Awesome App bye,this app be very good it be every to use and learn i love it from the first momentu but i wish if will lend for free it only a week and he restore a money to complect at xing the app think to the creator and the studio for this awesome app bye,This app is very good its every to use and learn i love it from the first momentu but I WISH if will lending for free it only a week and he restored a money to complect at Xing the App Thinks to The Creator and the Studio for this Awesome App bye,en,0.9353860020637512,neutral,positive,0.9729,positive,0.97647357,0.0049427636,0.018583696,0.97647357
32183,56194,,5,I have been to take learn English in this app that's app perfect to study English or practice landages English,i have be to take learn english in this app that be app perfect to study english or practice landages english,I have been to take learn English in this app that's app perfect to study English or practice landages English,en,0.925808608531952,positive,positive,0.5719,neutral,0.60299635,0.1581775,0.60299635,0.23882622
32184,56197,,5,Fun application,fun application,Fun application,en,0.6969373226165771,positive,positive,0.5106,positive,0.72870404,0.022188596,0.24910732,0.72870404
32185,56203,,4,Vry Excellent Program,vry excellent program,Vry Excellent Program,en,0.7904408574104309,neutral,positive,0.5719,positive,0.9503838,0.011119029,0.038497243,0.9503838
32186,56204,,5,Beautiful App 😍 😍,beautiful app 😍 😍,Beautiful App 😍😍,en,0.8772841095924377,positive,positive,0.5994,positive,0.98307425,0.0055483417,0.011377462,0.98307425
32187,56206,,5,Is very well really,be very well really,Is very well really,en,0.9993327260017396,positive,positive,0.3384,positive,0.7918539,0.020018622,0.18812747,0.7918539
32188,56216,,5,This good app 😍 😍 😍,this good app 😍 😍 😍,This good app😍😍😍,en,0.9474074244499208,positive,positive,0.4404,positive,0.98905396,0.0031856168,0.0077604195,0.98905396
32189,56218,,5,I love it few,i love it few,I love it few,en,0.9861456155776978,positive,positive,0.6369,positive,0.8911952,0.012486652,0.09631818,0.8911952
32190,56219,,5,This is very good profram,this be very good profram,This is very good profram,en,0.9418409466743468,positive,positive,0.4927,positive,0.9691938,0.005120743,0.025685465,0.9691938
32192,56224,,3,So far it's verify i'm enjoying it. But there is an is an athee with the Purchase and Subscribe.,so far it be verify i be enjoy it. but there be an be an athee with the purchase and subscribe.,So far it's verify i'm enjoying it. But there is an is an athee with the Purchase and Subscribe.,en,0.8770495653152466,neutral,neutral,0.2732,positive,0.88324845,0.007465861,0.10928574,0.88324845
32193,56231,,4,Gorgeous Thank You For This Application,gorgeous thank you for this application,Gorgeous Thank You For This Application,en,0.8757630586624146,neutral,positive,0.7579,positive,0.9789028,0.0075001204,0.013597059,0.9789028
32194,56232,,5,It's very good course ❤,it be very good course ❤,It's very good course ❤,en,0.9749149680137634,positive,positive,0.4927,positive,0.9729408,0.004931108,0.022128077,0.9729408
32195,56233,,5,Benin and oh,benin and oh,Bennnin and oh,en,0.8662983179092407,positive,neutral,0.0,neutral,0.7333967,0.022126334,0.7333967,0.24447693
32196,56236,,5,Product,product,Product,en,0.9395068287849426,positive,neutral,0.0,neutral,0.622992,0.15061225,0.622992,0.22639576
32197,56237,,5,Jamyel,jamyel,Jamyel,en,0.6586353778839111,positive,neutral,0.0,neutral,0.76757425,0.09532683,0.76757425,0.13709886
32198,56239,,5,It's great 😍 😍,it be great 😍 😍,It's great😍😍,en,0.8654438257217407,positive,positive,0.6249,positive,0.9856858,0.003057189,0.011257024,0.9856858
32199,56241,,5,I have that learn English in by The Right Way,i have that learn english in by the right way,I have that learn English in by The Right Way,en,0.9832732081413268,positive,neutral,0.0,neutral,0.537049,0.040428955,0.537049,0.42252204
32200,56244,,5,In Fact this is gargantuan program,in fact this be gargantuan program,In Fact this is gargantuan program,en,0.7024093270301819,positive,neutral,0.0,neutral,0.34611678,0.04362455,0.34611678,0.61025864
32201,56245,,5,Thank you for this application,thank you for this application,Thank you for this application,en,0.9021667242050172,positive,positive,0.3612,positive,0.8948836,0.008513465,0.096603,0.8948836
32203,56254,,5,Thinks for Elsa Speak. I hop you download this app it is really great and few again 😇 😊,think for elsa speak. i hop you download this app it be really great and few again 😇 😊,Thinks for Elsa Speak. I hop you download this app it is really great and few again 😇😊,en,0.9754666090011596,positive,positive,0.659,positive,0.978737,0.0032379709,0.018025031,0.978737
32204,56255,,4,Not Sure Yet But I Think 🤔 IT's Gonna Be Awesome,not sure yet but i think 🤔 it be go to be awesome,Not Sure Yet But I Think 🤔 IT's Gonna Be Awesome,en,0.9681838154792786,neutral,positive,0.7326,positive,0.9444504,0.00519747,0.050352212,0.9444504
32205,56256,,5,It's a very good course for practicing English.,it be a very good course for practice english.,It's a very good course for practicing English.,en,0.9374539852142334,positive,positive,0.4927,positive,0.9616602,0.003132653,0.035207197,0.9616602
32206,56257,,5,"Perfect ❤, Advanced and Funny Way to Learning English","perfect ❤, advance and funny way to learn english","Perfect ❤, Advanced and Funny Way to Learning English",en,0.8981069922447205,positive,positive,0.765,positive,0.98166794,0.003818332,0.014513717,0.98166794
32207,56258,,3,I What the Free Programme ❤️,i what the free programme ❤,I What the Free Programme ❤️,en,0.6813544631004333,neutral,positive,0.5106,positive,0.94437265,0.0032451062,0.05238223,0.94437265
32208,56265,,5,A wonderful application,a wonderful application,A wonderful application,en,0.7549896240234375,positive,positive,0.5719,positive,0.9552232,0.014693707,0.030083057,0.9552232
32209,56266,,5,Wonderful excellent,wonderful excellent,Wonderful excellent,en,0.6626429557800293,positive,positive,0.8126,positive,0.9628567,0.009693517,0.027449738,0.9628567
32211,56287,,5,"Actually, it is a usful app for imProving pronunciation","actually, it be a usful app for improve pronunciation","Actually, it is a usful app for imProving pronunciation",en,0.757314145565033,positive,positive,0.4404,neutral,0.6563811,0.0799845,0.6563811,0.26363438
32212,56289,,5,Good This Application is unberevable ITS SO Useful,good this application be unberevable it be so useful,Good This Application is unberevable ITS SO Useful,en,0.5574537515640259,positive,positive,0.7678,positive,0.9596331,0.013944322,0.026422568,0.9596331
32213,56290,,5,It's verful.,it be verful.,It's verful.,en,0.7710697650909424,positive,neutral,0.0,neutral,0.54709387,0.06636836,0.54709387,0.38653773
32215,56294,,5,It is perfect and usful practice,it be perfect and usful practice,It is perfect and usful practice,en,0.8988798260688782,positive,positive,0.5719,positive,0.7617025,0.024726156,0.21357132,0.7617025
32216,56295,,5,Verry Good Education Learning App,verry good education learn app,Verry Good Education Learning App,en,0.8982279896736145,positive,positive,0.4404,positive,0.82179123,0.014140656,0.16406818,0.82179123
32217,56297,,4,Parallel,parallel,Parallel,en,0.7671042084693909,neutral,neutral,0.0,neutral,0.6420969,0.1402205,0.6420969,0.21768263
32219,56300,,5,We are with it is batter,we be with it be batter,We are with it is batter,en,0.840131402015686,positive,neutral,0.0,neutral,0.7613419,0.041876525,0.7613419,0.19678156
32220,56301,,5,Thinks Eisa Speak,think eisa speak,Thinks Eisa Speak,en,0.9978921413421632,positive,neutral,0.0,neutral,0.89757323,0.04792623,0.89757323,0.054500498
32222,56315,,5,Disappoint,disappoint,Disappoint,en,0.8173176646232605,positive,negative,-0.4019,negative,0.7280574,0.7280574,0.23724553,0.034697153
32223,56322,,5,So Pretty,so pretty,So Pretty,en,0.778355598449707,positive,positive,0.5413,positive,0.9131802,0.031633556,0.055186268,0.9131802
32225,56324,,5,Distinctive application.,distinctive application.,Distinctive application.,en,0.7966213226318359,positive,neutral,0.0,neutral,0.8329695,0.08730904,0.8329695,0.07972148
32227,56326,,5,It can help you to speak so correct and flute,it can help you to speak so correct and flute,It can help u to speak so correct and flute,en,0.9845005869865416,positive,positive,0.4019,positive,0.7189295,0.014369357,0.2667011,0.7189295
32228,56331,,4,So terrific,so terrific,So terrific,en,0.519108772277832,neutral,positive,0.5256,positive,0.9239363,0.018015362,0.05804837,0.9239363
32229,56336,,3,Kindly Add Arabic Languages ​​to Display Languages. To explain the new word to Arabic,kindly add arabic language to display languages. to explain the new word to arabic,Kindly Add Arabic Languages ​​to Display Languages. To explain the new word to Arabic,en,0.7852511405944824,neutral,positive,0.4939,neutral,0.8295512,0.021366583,0.8295512,0.1490821
32230,56337,,4,Very nice 🤍,very nice 🤍,Very nice 🤍,en,0.9968196749687196,neutral,positive,0.4754,positive,0.9714675,0.008773322,0.019759204,0.9714675
32231,56338,,3,Need more work :(,need more work,Need more work :(,en,0.9699374437332152,neutral,neutral,0.0,neutral,0.7208223,0.12619416,0.7208223,0.15298358
32232,56339,,5,Vry Good App .. All Thanks ♡,vry good app. all thanks ♡,Vry Good App .. All Thanks ♡,en,0.8395392298698425,positive,positive,0.7003,positive,0.98104745,0.004931776,0.014020821,0.98104745
32233,56341,,3,The App is Great for Learning 😍,the app be great for learn 😍,The App is Great for Learning 😍,en,0.9149957895278932,neutral,positive,0.6249,positive,0.9837842,0.0031035508,0.0131121995,0.9837842
32235,56352,,5,It's a good profram,it be a good profram,It's a good profram,en,0.652533233165741,positive,positive,0.4404,positive,0.7484148,0.029023027,0.22256216,0.7484148
32236,56353,,4,Vry Beneficial,vry beneficial,Vry Beneficial,en,0.6537672877311707,neutral,positive,0.4404,positive,0.7885204,0.035844594,0.17563505,0.7885204
32239,56360,,5,Summer,summer,Summer,en,0.5732195973396301,positive,neutral,0.0,neutral,0.6498082,0.040395923,0.6498082,0.30979583
32242,56372,,5,"It is a very good, beneficial and enjoyable application. But it is not for free. Thank you so much.","it be a very good, beneficial and enjoyable application. but it be not for free. thank you so much.","It is a very good, beneficial and enjoyable application. But it is not for free. Thank you so much.",en,0.9461923241615297,positive,negative,-0.2691,positive,0.9661747,0.0068552396,0.026970038,0.9661747
32243,56373,,5,"Vry cool, it helps to learn easily and Quickly, it's Amazing 😍","vry cool, it help to learn easily and quickly, it be amazing 😍","Vry cool, it helps to learn easily and Quickly, it's Amazing 😍",en,0.952005922794342,positive,positive,0.8807,positive,0.9861006,0.004298597,0.009600829,0.9861006
32244,56376,,5,Amazing. ✨ 🔥 💯 💖 👌,amazing. ✨ 🔥 💯 💖 👌,Amazing. ✨🔥💯💖👌,en,0.7772457599639893,positive,positive,0.5859,positive,0.98155564,0.004959389,0.013484985,0.98155564
32245,56382,,4,Vry Nice and Grateful,vry nice and grateful,Vry Nice and Grateful,en,0.8502820134162903,neutral,positive,0.7003,positive,0.9563388,0.0128262015,0.030835042,0.9563388
32246,56384,,5,Thank you for this profram,thank you for this profram,Thank you for this profram,en,0.8259931802749634,positive,positive,0.3612,positive,0.94637936,0.009564798,0.044055898,0.94637936
32247,56385,,5,Like the way it,like the way it,Like the way it,en,0.8467757701873779,positive,positive,0.3612,neutral,0.6410906,0.07367703,0.6410906,0.2852324
32248,56389,,5,GooOD,goood,GooOOOOOOOOOD,en,0.5362369418144226,positive,neutral,0.0,neutral,0.31020448,0.074171305,0.31020448,0.6156242
32252,56399,,5,Useful good good,useful good good,Useful good good,en,0.6406232118606567,positive,positive,0.8271,neutral,0.3466986,0.055450156,0.3466986,0.5978512
32253,56400,,5,Wonderful software,wonderful software,Wonderful software,en,0.5094499588012695,positive,positive,0.5719,positive,0.94123656,0.01233865,0.046424784,0.94123656
32254,56403,,5,Good app it's more usful,good app it be more usful,Good app it's more usful,en,0.8831438422203064,positive,positive,0.4404,positive,0.92729753,0.012588042,0.06011441,0.92729753
32255,56405,,4,IT Corricts Your Pronounce Right Areal Teacher. Vry Nice,it corricts your pronounce right areal teacher. vry nice,IT Corricts Your Pronounce Right Areal Teacher. Vry Nice,en,0.884530782699585,neutral,positive,0.4215,positive,0.93780494,0.009436525,0.052758526,0.93780494
32256,56406,,5,l really like it 🤗 ❣️,l really like it 🤗 ❣,l really like it 🤗❣️,en,0.9877418875694276,positive,positive,0.4201,positive,0.97882915,0.005192225,0.01597858,0.97882915
32257,56410,,4,Thanks 💕 🕊️,thanks 💕 🕊,Thanks 💕🕊️,en,0.8708533644676208,neutral,positive,0.4404,positive,0.96968573,0.0058558,0.024458487,0.96968573
32258,56415,,5,"I like this, Thank U Vie Much","i like this, thank u vie much","I like this, Thank U Vie Much",en,0.9642871022224426,positive,positive,0.6124,positive,0.97482896,0.0069659343,0.018205082,0.97482896
32259,56416,,5,Work,work,Work,en,0.9466255307197572,positive,neutral,0.0,neutral,0.6364321,0.11743428,0.6364321,0.2461336
32260,56417,,5,Vry good 😊 ☺️,vry good 😊 ☺,Vry good 😊☺️,en,0.5548751354217529,positive,positive,0.4404,positive,0.97369903,0.005508405,0.020792581,0.97369903
32263,56432,,5,It is a very interesting App and verful to practice English.,it be a very interesting app and verful to practice english.,It is a very interesting App and verful to practice English.,en,0.9423415660858154,positive,positive,0.4576,positive,0.96912295,0.0032135602,0.027663488,0.96912295
32264,56438,,4,Wonderful Program 💜 💜 💜 💜,wonderful program 💜 💜 💜 💜,Wonderful Program 💜💜💜💜,en,0.6559953689575195,neutral,positive,0.5719,positive,0.98669285,0.0035350043,0.009772164,0.98669285
32268,56448,,3,"To be honest I am a kid but I love this app. I love English Language So Much. Thinks Elsa Speak 😍 Frankly, I am a child, but I love this app. I love English a lot. Thank you, Esa speaker 😍","to be honest i be a kid but i love this app. i love english language so much. think elsa speak 😍 frankly, i be a child, but i love this app. i love english a lot. thank you, esa speaker 😍","To be honest I am a kid but I love this app. I love English Language So Much. Thinks Elsa Speak😍 Frankly, I am a child, but I love this app. I love English a lot. Thank you, Esa speaker 😍",en,0.8124849200248718,neutral,positive,0.9856,positive,0.9794037,0.00760307,0.012993298,0.9794037
32269,56449,,5,"Amazing App, Deserves More Than 100 Stars.","amaze app, deserve more than 100 stars.","Amazing App, Deserves More Than 100 Stars.",en,0.929318904876709,positive,positive,0.5423,positive,0.94722444,0.005537116,0.047238432,0.94722444
32271,56461,,5,Good 100 ♡ ♡ ♡,good 100 ♡ ♡ ♡,Good 100 ♡♡♡,en,0.5988091230392456,positive,positive,0.4404,positive,0.976185,0.0048798057,0.018935144,0.976185
32272,56465,,5,to receive,to receive,to receive,en,0.9993035793304444,positive,neutral,0.0,neutral,0.5463566,0.031527217,0.5463566,0.4221162
32273,56468,,5,"I like this application real i love it I liked a lot, but I hope that the sound service is free without Inter Net I hope Yes l Wish This application to be free l hop","i like this application real i love it i like a lot, but i hope that the sound service be free without inter net i hope yes l wish this application to be free l hop","I like this application real i love it I liked a lot, but I hope that the sound service is free without Inter Net I hope Yes l Wish This application to be free l hop",en,0.7999037504196167,positive,positive,0.9831,positive,0.9690452,0.004639015,0.026315767,0.9690452
32274,56469,,4,I think it's a good application to enhance a skill of English Language for any person who will to go on lending English.,i think it be a good application to enhance a skill of english language for any person who will to go on lending english.,I think it's a good application to enhance a skill of English Language for any person who will to go on lending English.,en,0.9230543971061708,neutral,positive,0.4404,positive,0.7943854,0.00817828,0.19743629,0.7943854
32275,56475,,1,Why it's not free ??,why it be not free?,Why it's not free ??,en,0.789574384689331,negative,negative,-0.4023,neutral,0.617713,0.3588259,0.617713,0.02346118
32276,56481,,5,Vry Cool Application I Liked Very Much The Magnificance of WOW,vry cool application i like very much the magnificance of wow,Vry Cool Application I Liked Very Much The Magnificance of WOW,en,0.958073914051056,positive,positive,0.8225,positive,0.98052776,0.005613411,0.0138588,0.98052776
32277,56482,,5,I think it's lovely,i think it be lovely,I think it's lovely,en,0.9717223644256592,positive,positive,0.5859,positive,0.92289096,0.011913377,0.06519568,0.92289096
32278,56483,,5,It's cool & perfect,it be cool & perfect,It's cool & perfect,en,0.5133931636810303,positive,positive,0.7184,positive,0.8544211,0.021861486,0.12371744,0.8544211
32282,56500,,5,Many of me,many of me,Many of me,en,0.9979891180992126,positive,neutral,0.0,neutral,0.6576449,0.07840524,0.6576449,0.26394987
32283,56502,,4,It's good but it would be better if the paid part was free,it be good but it would be good if the paid part be free,It's good but it would be better if the paid part was free,en,0.9564223289489746,neutral,positive,0.882,positive,0.71343184,0.026056878,0.2605113,0.71343184
32285,56504,,5,"It's good, who will have practice his Speaking, and Improve his Accent.","it be good, who will have practice his speaking, and improve his accent.","It's good, who will have practice his Speaking, and Improve his Accent.",en,0.9978846907615662,positive,positive,0.7003,positive,0.79669917,0.009887291,0.19341359,0.79669917
32286,56505,,5,Wow its Amazing Magnific,wow it be amazing magnific,Wow its Amazing Magnific,en,0.5585600733757019,positive,positive,0.8979,positive,0.96868515,0.008533579,0.02278133,0.96868515
32287,56511,,5,Smoothing,smooth,Smoothing,en,0.7129510045051575,positive,neutral,0.0,neutral,0.3305818,0.061998017,0.3305818,0.60742015
32288,56515,,5,V Good App I Recomment IT 😍,v good app i recomment it 😍,V Good App I Recomment IT😍,en,0.8250981569290161,positive,positive,0.4404,positive,0.98514706,0.004982952,0.009869992,0.98514706
32291,56520,,5,Good 🥰 🥰,good 🥰 🥰,Good🥰🥰,en,0.776827335357666,positive,positive,0.4404,positive,0.9836586,0.0042014397,0.012139942,0.9836586
32292,56521,,5,So nice few,so nice few,So nice few,en,0.9973672032356262,positive,positive,0.4754,positive,0.9571882,0.009864859,0.032946967,0.9571882
32293,56523,,5,👍 Very excellent,👍 very excellent,👍 Very excellent,en,0.9837112426757812,positive,positive,0.6115,positive,0.96270776,0.011029212,0.026263047,0.96270776
32295,56530,,5,"This App is very awsome, it evaluats American Accent. I have received anneone to download it on this defic. Thanks Elsa Speak","this app be very awsome, it evaluats american accent. i have receive anneone to download it on this defic. thanks elsa speak","This App is very awsome, it evaluats American Accent. I have received anneone to download it on this defic. Thanks Elsa Speak",en,0.941089928150177,positive,positive,0.4404,positive,0.9669507,0.005083779,0.027965494,0.9669507
32296,56534,,5,Ty So Much for Helping Meh Learn Dis,ty so much for help meh learn dis,Ty So Much for Helping Meh Learn Dis,en,0.9208332300186156,positive,positive,0.6444,positive,0.90014386,0.018048301,0.08180786,0.90014386
32297,56535,,3,You should add translation,you should add translation,You should add translation,en,0.8615017533302307,neutral,neutral,0.0,neutral,0.84293175,0.076602675,0.84293175,0.08046558
32299,56539,,5,So usufful App,so usufful app,So usufful App,en,0.836764395236969,positive,neutral,0.0,neutral,0.78318745,0.088912,0.78318745,0.12790047
32300,56540,,5,Yes very beautiful,yes very beautiful,Yes very beautiful,en,0.9574641585350036,positive,positive,0.7841,positive,0.9716243,0.008401589,0.019974088,0.9716243
32301,56547,,5,Great Really Great,great really great,Great Really Great,en,0.9845157265663148,positive,positive,0.8481,positive,0.9621208,0.006896246,0.03098299,0.9621208
32302,56550,,5,It's usful App,it be usful app,It's usful App,en,0.8517753481864929,positive,neutral,0.0,neutral,0.6289869,0.30220684,0.6289869,0.06880625
32303,56552,,5,I like this proframme,i like this proframme,I like this proframme,en,0.6672878861427307,positive,positive,0.3612,positive,0.95345426,0.005439596,0.041106097,0.95345426
32304,56555,,5,A Grit Application,a grit application,A Grit Application,en,0.8038870692253113,positive,neutral,0.0,neutral,0.76641864,0.12210012,0.76641864,0.111481234
32305,56557,,5,I love it ❤️ ❤️ So Much,i love it ❤ ❤ so much,I love it ❤️ ❤️ Soooo Much,en,0.8402919173240662,positive,positive,0.6369,positive,0.98482555,0.004803979,0.010370451,0.98482555
32306,56558,,2,Good and sweet. But I Hope it's free forever. IT Deserves Five Stars and Iso Work Pub where. Thank you very much for your great espor,good and sweet. but i hope it be free forever. it deserve five star and iso work pub where. thank you very much for your great espor,Good and sweet. But I Hope it's free forever. IT Deserves Five Stars and Iso Work Pub where. Thank you very much for your great espor,en,0.9283104538917542,negative,positive,0.9688,positive,0.9770725,0.005204278,0.017723197,0.9770725
32307,56563,,5,~ Litely <-> Awesome ~,litely <-> awesome,~ Litellly <-> Awesome ~,en,0.8793123364448547,positive,positive,0.6249,positive,0.8848737,0.01855839,0.09656791,0.8848737
32308,56564,,5,Good 😍 😍 🙈,good 😍 😍 🙈,Good 😍😍🙈,en,0.9223544001579284,positive,positive,0.4404,positive,0.9832139,0.0031806598,0.0136054875,0.9832139
32309,56565,,5,Expand,expand,Expand,en,0.5205411911010742,positive,positive,0.3182,neutral,0.7238138,0.12093254,0.7238138,0.15525368
32310,56566,,5,Woow I like it 🤭 🍒 🍒.,woow i like it 🤭 🍒 🍒.,Woow I like it 🤭🍒🍒.,en,0.6931446194648743,positive,positive,0.3612,positive,0.98082167,0.0027666108,0.016411696,0.98082167
32311,56569,,5,Brilliant Program 💛,brilliant program 💛,Brilliant Program💛,en,0.5135442018508911,positive,positive,0.5859,positive,0.9792047,0.005701854,0.0150933815,0.9792047
32312,56578,,5,Prefection,prefection,Prefection,en,0.5540716052055359,positive,neutral,0.0,neutral,0.6602503,0.06363225,0.6602503,0.2761175
32313,56580,,1,Ear,ear,Ear,en,0.8127050399780273,negative,neutral,0.0,neutral,0.65039897,0.1101637,0.65039897,0.23943733
32314,56584,,5,Really Good 🥰,really good 🥰,Really Good 🥰,en,0.9954030513763428,positive,positive,0.4927,positive,0.9829664,0.0049561295,0.012077416,0.9829664
32315,56587,,5,Thinks Alot,think alot,Thinks Alot,en,0.9974543452262878,positive,neutral,0.0,neutral,0.7221766,0.1997934,0.7221766,0.078029945
32316,56590,,5,Interesting Application,interesting application,Interesting Application,en,0.901496410369873,positive,positive,0.4019,positive,0.69643784,0.03980547,0.2637567,0.69643784
32317,56596,,5,Wonderful thanks,wonderful thanks,Wonderful thanks,en,0.7001619338989258,positive,positive,0.765,positive,0.97019506,0.006037184,0.023767728,0.97019506
32318,56604,,5,That's fantastic,that be fantastic,That's fantastic,en,0.8556439876556396,positive,positive,0.5574,positive,0.96297413,0.009447421,0.027578508,0.96297413
32321,56621,,5,💖 💖 💖 😍 😍,💖 💖 💖 😍 😍,💖💖💖😍😍,en,0.7215408086776733,positive,neutral,0.0,positive,0.97536486,0.0026850356,0.02195004,0.97536486
32322,56623,,5,Wonderful 😍 😍 😍,wonderful 😍 😍 😍,Wonderful 😍😍😍,en,0.5829646587371826,positive,positive,0.5719,positive,0.9853521,0.0030396788,0.011608225,0.9853521
32324,56633,,5,Amazing I advice you to try it,amaze i advice you to try it,Amazing I advice you to try it,en,0.959716796875,positive,positive,0.5423,positive,0.8797619,0.0062184995,0.11401963,0.8797619
32325,56635,,5,Anazing App !!,anazing app!,Anazing App !!,en,0.7335943579673767,positive,neutral,0.0,positive,0.98057425,0.004597647,0.014828103,0.98057425
32327,56641,,5,Great App The Pest Pronunciation App I USE,great app the pest pronunciation app i use,Great App The Pest Pronunciation App I USE,en,0.6078954935073853,positive,positive,0.6249,positive,0.9639982,0.0057859193,0.030215878,0.9639982
32328,56642,,5,Good 😍 🥰,good 😍 🥰,Good 😍🥰,en,0.8977734446525574,positive,positive,0.4404,positive,0.9856451,0.004035685,0.010319202,0.9856451
32329,56643,,5,AWesome App ❤,awesome app ❤,AWesome App ❤,en,0.5701022148132324,positive,positive,0.6249,positive,0.97912264,0.005620881,0.015256401,0.97912264
32331,56654,,5,Please Give Me 1 $ Google Play .......... I love you man,please give me 1 $ google play. i love you man,Please Give Me 1 $ Google Play .......... I love you man,en,0.6535701155662537,positive,positive,0.836,positive,0.9547317,0.008504933,0.036763385,0.9547317
32332,56665,,5,"Perfect, thank you","perfect, thank you","Perfect, thank you",en,0.9067363142967224,positive,positive,0.7351,positive,0.9719987,0.008512184,0.019489102,0.9719987
32335,56680,,5,I'm Excited for this App! So Far I Really Like It. Thank you for your hard work ❤,i be excite for this app! so far i really like it. thank you for your hard work ❤,I'm Excited for this App! So Far I Really Like It. Thank you for your hard work ❤,en,0.9467382431030272,positive,positive,0.8322,positive,0.9896018,0.002648933,0.007749305,0.9896018
32336,56681,,5,Great App everyone Should Use It ❤️ 😍,great app everyone should use it ❤ 😍,Great App everyone Should Use It ❤️😍,en,0.9471656084060668,positive,positive,0.6249,positive,0.98841953,0.0033244444,0.008256029,0.98841953
32337,56687,,5,Its An Excellent Program.,it be an excellent program.,Its An Excellent Program.,en,0.6505147814750671,positive,positive,0.5719,positive,0.97285515,0.003684581,0.023460284,0.97285515
32341,56705,,5,This is a program,this be a program,This is a program,en,0.7901203632354736,positive,neutral,0.0,neutral,0.7630271,0.08285692,0.7630271,0.15411599
32344,56714,,5,Boil,boil,Boil,en,0.9849202036857604,positive,neutral,0.0,neutral,0.7173116,0.088854134,0.7173116,0.19383419
32348,56735,,5,This App is Wonderful,this app be wonderful,This App is Wonderful,en,0.5981013774871826,positive,positive,0.5719,positive,0.97122926,0.0071655526,0.021605203,0.97122926
32349,56749,,5,Vry Good!,vry good!,Vry Good!,en,0.7383188009262085,positive,positive,0.4926,positive,0.9622582,0.0060084574,0.0317333,0.9622582
32351,56774,,5,Ideal program,ideal program,Ideal program,en,0.8817535042762756,positive,positive,0.5267,neutral,0.3704589,0.026875809,0.3704589,0.6026653
32352,56782,,5,second,second,second,en,0.9063843488693236,positive,neutral,0.0,neutral,0.5871798,0.104458615,0.5871798,0.30836153
32354,56788,,5,Gene,gene,Gene,en,0.6486292481422424,positive,neutral,0.0,neutral,0.7093292,0.12311074,0.7093292,0.16756
32355,56795,,5,📑,📑,📑,en,0.902145266532898,positive,neutral,0.0,neutral,0.7631774,0.050727304,0.7631774,0.18609525
32357,56797,,5,"Vry good app for pronounce, but you need to make a part of your app to show how to pronounce correctly by Short Videos","vry good app for pronounce, but you need to make a part of your app to show how to pronounce correctly by short video","Vry good app for pronounce, but you need to make a part of your app to show how to pronounce correctly by Short Videos",en,0.967666745185852,positive,neutral,0.2382,neutral,0.3567528,0.024441043,0.3567528,0.6188062
32359,56805,,5,Beautiful education,beautiful education,Beautiful education,en,0.8888049721717834,positive,positive,0.5994,positive,0.9558566,0.012173643,0.031969707,0.9558566
32360,56814,,5,Jamil,jamil,Jamil,en,0.508137047290802,positive,neutral,0.0,neutral,0.7047341,0.16084345,0.7047341,0.13442238
32361,56827,,5,Anteresting App. I love it.,anteresting app. i love it.,Anteresting App. I love it.,en,0.8161352276802063,positive,positive,0.6369,positive,0.9848164,0.005758279,0.009425348,0.9848164
32362,56828,,5,Good App Think You 🧠,good app think you 🧠,Good App Think You 🧠,en,0.9911145567893982,positive,positive,0.4404,positive,0.9458062,0.0066442285,0.047549576,0.9458062
32363,56830,,5,I'm verded,i be verded,I'm verded,en,0.725391685962677,positive,neutral,0.0,neutral,0.6861794,0.19711052,0.6861794,0.11671013
32365,56834,,5,Tissue,tissue,Tissue,en,0.994478404521942,positive,neutral,0.0,neutral,0.7680473,0.106114894,0.7680473,0.12583779
32366,56835,,5,Firm,firm,Firm,en,0.9757022857666016,positive,neutral,0.0,neutral,0.63415986,0.070148066,0.63415986,0.29569212
32368,56855,,5,It's verry good.,it be verry good.,It's verry good.,en,0.7982041835784912,positive,positive,0.4404,positive,0.9367145,0.009222721,0.0540628,0.9367145
32369,56856,,5,Thank you Google 😘,thank you google 😘,Thank you Google😘,en,0.5986396670341492,positive,positive,0.3612,positive,0.97142875,0.004494958,0.02407632,0.97142875
32370,56857,,4,for me,for me,for me,en,0.9050704836845398,neutral,neutral,0.0,neutral,0.65722317,0.07705802,0.65722317,0.26571882
32372,56861,,5,😍 😍 😍 😍 😍 😍,😍 😍 😍 😍 😍 😍,😍😍😍😍😍😍,en,0.9592107534408568,positive,neutral,0.0,positive,0.97940093,0.002860152,0.017738981,0.97940093
32373,56863,,5,"Sweet, excellent","sweet, excellent","Sweet, excellent",en,0.9244045615196228,positive,positive,0.7717,positive,0.9639941,0.009315297,0.02669067,0.9639941
